# Video: P08-20240620-180825
# Narrations: 743
# Format: narration_id | timestamp | narration
#===========================================================

P08-20240620-180825-345 | 782.27s | Pinch pepper to steady on cutting board and with knife in right hand slice pepper into smaller pieces.
P08-20240620-180825-346 | 785.47s | Pinch pepper to steady on cutting board and with knife in right hand slice pepper into smaller pieces.
P08-20240620-180825-347 | 786.71s | Pinch pepper to steady on cutting board and with knife in right hand slice pepper into smaller pieces.
P08-20240620-180825-348 | 790.15s | With right hand, turn knob of air fryer to turn it off.
P08-20240620-180825-349 | 791.30s | With knife in right hand, continue to cut pepper into smaller pieces.
P08-20240620-180825-350 | 793.56s | With left hand, scoop up pepper pieces and move from cutting board to salad bowl.
P08-20240620-180825-351 | 797.08s | with left hand scoop up pepper pieces and move from cutting board to salad bowl
P08-20240620-180825-352 | 799.44s | With right hand, move yellow pepper to make space to grab cherry tomatoes from Tupperware.
P08-20240620-180825-353 | 800.54s | With left hand move cherry tomatoes from Tupperware over to cutting board to begin chopping.
P08-20240620-180825-354 | 803.10s | With fingers of left hand pinch cherry tomato to steady on cutting board and with knife in right hand cut cherry tomato into smaller pieces.
P08-20240620-180825-355 | 805.23s | With fingers of left hand pinch cherry tomato to steady on cutting board and with knife in right hand cut cherry tomato into smaller pieces.
P08-20240620-180825-356 | 806.72s | With fingers of left hand pinch cherry tomato to steady on cutting board and with knife in right hand cut cherry tomato into smaller pieces.
P08-20240620-180825-357 | 807.72s | With fingers of left hand pinch cherry tomato to steady on cutting board and with knife in right hand cut cherry tomato into smaller pieces.
P08-20240620-180825-358 | 809.48s | With fingers of left hand pinch cherry tomato to steady on cutting board and with knife in right hand cut cherry tomato into smaller pieces.
P08-20240620-180825-359 | 811.51s | With fingers of left hand pinch cherry tomato to steady on cutting board and with knife in right hand cut cherry tomato into smaller pieces.
P08-20240620-180825-360 | 813.29s | With fingers of left hand pinch cherry tomato to steady on cutting board and with knife in right hand cut cherry tomato into smaller pieces.
P08-20240620-180825-361 | 814.82s | With fingers of left hand pinch cherry tomato to steady on cutting board and with knife in right hand cut cherry tomato into smaller pieces.
P08-20240620-180825-362 | 818.05s | Using knife and right hand, move cherry tomato pieces from cutting board over to salad bowl.
P08-20240620-180825-363 | 820.19s | With right hand, lift off top a pot to check the rice is boiling.
P08-20240620-180825-364 | 822.37s | With right hand, grab spoon from kitchen counter.
P08-20240620-180825-365 | 823.36s | With left hand hold pot steady and with spoon in right hand mix rice in boiling water.
P08-20240620-180825-366 | 825.90s | with right hand put spoon back down on kitchen counter
P08-20240620-180825-367 | 828.19s | With both hands, grab cucumber from Tupperware and bring to cutting board.
P08-20240620-180825-368 | 830.12s | With left hand, pick up yellow pepper from kitchen counter and move into Tupperware.
P08-20240620-180825-369 | 831.35s | With both hands, peel back plastic casing from Cucumber.
P08-20240620-180825-370 | 833.72s | Hold cucumber steady with left hands and with knife in right hands cut cucumber into smaller pieces.
P08-20240620-180825-371 | 837.04s | With right hand, pick up cucumber and with left hand, pull back plastic casing to cover.
P08-20240620-180825-372 | 840.60s | Left hand, place cucumber in Tupperware to the side.
P08-20240620-180825-373 | 842.05s | With right hand, pick up cucumber and put on kitchen scale to weigh.
P08-20240620-180825-374 | 843.47s | with right hand pick up phone.
P08-20240620-180825-375 | 844.28s | swipe on phone to turn on
P08-20240620-180825-376 | 845.23s | With index finger of right hand, tap on phone keyboard to begin recording nutritional values of cucumber in the phone app.
P08-20240620-180825-377 | 857.97s | with right hand put phone back down on kitchen counter
P08-20240620-180825-378 | 858.72s | With left hand pick up cucumber and move to cutting board to begin slicing.
P08-20240620-180825-379 | 859.43s | With left hand pinch cucumber to steady on cutting board and with knife in right hands cut cucumber into smaller pieces.
P08-20240620-180825-380 | 867.58s | With left hand pinch cucumber to steady on cutting board and with knife in right hands cut cucumber into smaller pieces.
P08-20240620-180825-381 | 874.15s | with left hand scoop up pieces of cucumber and move from cutting board into salad
P08-20240620-180825-382 | 876.50s | With left hand, pinch cucumber piece into steady on cutting board, and with knife in right hand, cut cucumber into smaller pieces.
P08-20240620-180825-383 | 883.61s | With knife and left hand, scoop cucumber pieces from cutting board and move to salad bowl.
P08-20240620-180825-384 | 888.99s | With left hand, pinch cucumber piece to steady on cutting board and with knife in right hand, cut cucumber into smaller pieces.
P08-20240620-180825-385 | 895.25s | With left hand, pinch cucumber piece to steady on cutting board and with knife in right hand, cut cucumber into smaller pieces.
P08-20240620-180825-386 | 901.45s | With left hand, pinch cucumber piece to steady on cutting board and with knife in right hand, cut cucumber into smaller pieces.
P08-20240620-180825-387 | 907.73s | With right hand, pick up bowl and bring to the center of the kitchen counter and with left hand pick up chopping board.
P08-20240620-180825-388 | 908.91s | Hold chopping board steady with left hands and with knife in right hand scrape food from cutting board into salad bowl.
P08-20240620-180825-389 | 912.95s | With right hands, move salad bowl slightly to the right and with left hand put chopping board back down on kitchen counter.
P08-20240620-180825-390 | 917.48s | with right hand pick up spoon.
P08-20240620-180825-391 | 919.61s | Hold pot steady on stove with left hand and with spoon and right hand mix rice in boiling water.
P08-20240620-180825-392 | 920.94s | with both hands shake pot on stove to evenly distribute rice
P08-20240620-180825-393 | 922.14s | With spoon and right hand continue to mix rice in bowl.
P08-20240620-180825-394 | 924.07s | shake pot again to evenly distribute rice
P08-20240620-180825-395 | 926.15s | with right hands put spoon back down on kitchen counter
P08-20240620-180825-396 | 927.06s | With right hand move salt shaker slightly to the right.
P08-20240620-180825-397 | 928.94s | with right hand pick up scissors
P08-20240620-180825-398 | 929.51s | Place scissors in kitchen sink with left hands.
P08-20240620-180825-399 | 931.24s | with left hand open refrigerator.
P08-20240620-180825-400 | 932.51s | With right hand, put Tupperware full of vegetables back in refrigerator shelf.
P08-20240620-180825-401 | 933.31s | With left hand move a smaller Tupperware out of the way to make space for vegetables
P08-20240620-180825-402 | 934.23s | With right hand, grab bag of spinach and put away in refrigerator drawer.
P08-20240620-180825-403 | 937.69s | with right hand pick up phone charger.
P08-20240620-180825-404 | 939.92s | Place phone charger on table to the side.
P08-20240620-180825-405 | 941.49s | with right hand pick up pan from drying rack
P08-20240620-180825-406 | 943.49s | With right hands, put pen down on kitchen counter.
P08-20240620-180825-407 | 947.16s | with right hand pick up top of pot and place on pot on stove
P08-20240620-180825-408 | 949.42s | with right hands pick up pan and put away in kitchen cabinet
P08-20240620-180825-409 | 952.89s | With left hand grab water bottle from drying rack.
P08-20240620-180825-410 | 954.05s | put top of water bottle on
P08-20240620-180825-411 | 957.89s | With right hands, put water bottle to the back of the kitchen counter.
P08-20240620-180825-412 | 958.34s | Pick up Tupperware from Drying Rack.
P08-20240620-180825-413 | 961.79s | with right hand open recycling bin and with left hand throw out trash
P08-20240620-180825-414 | 964.69s | with right hands pick up bottle of cleaning fluids and place underneath kitchen cabinet
P08-20240620-180825-415 | 967.89s | with right hand pick up small plate
P08-20240620-180825-416 | 969.14s | with right hand close kitchen cabinet
P08-20240620-180825-417 | 970.49s | With right hand, open kitchen drawer and with left hand put small plate inside.
P08-20240620-180825-418 | 972.26s | With left hand, grab Tupperware from drying rack.
P08-20240620-180825-419 | 973.29s | with right hand open kitchen cabinet.
P08-20240620-180825-420 | 974.84s | With both hands, put Tupperware inside cabinet.
P08-20240620-180825-421 | 977.11s | with left hand pick up top of water bottle and with right hand screw it onto water bottle
P08-20240620-180825-422 | 981.56s | with right hand open kitchen drawer and with left hand put water bottle inside
P08-20240620-180825-423 | 985.22s | with right hand grab second water bottle from back of kitchen cabinets and put away
P08-20240620-180825-424 | 987.65s | With right hands put water bottle inside kitchen drawer.
P08-20240620-180825-425 | 989.06s | close kitchen drawer
P08-20240620-180825-426 | 991.11s | with left hand grab peeler from drying rack to put away
P08-20240620-180825-427 | 992.02s | with right hand open kitchen drawer and put peeler inside
P08-20240620-180825-428 | 993.67s | With right hand, close under kitchen cabinet.
P08-20240620-180825-429 | 994.74s | with both hands pick up food scraps and trash from kitchen counter to clean up
P08-20240620-180825-430 | 997.52s | with right hand open trash can and with left hand throw out trash
P08-20240620-180825-431 | 1000.83s | With right hands, move salad bowl slightly to the left.
P08-20240620-180825-432 | 1002.04s | Pick up kitchen scale with right hand.
P08-20240620-180825-433 | 1002.88s | With left hand, put kitchen scale down to the left of the kitchen sink.
P08-20240620-180825-434 | 1004.74s | with right hand grab spoon.
P08-20240620-180825-435 | 1007.45s | with left hand pick up top of pot
P08-20240620-180825-436 | 1007.99s | With spoon and right hand, mix rice and boiling water.
P08-20240620-180825-437 | 1010.27s | hold pot steady with left hand
P08-20240620-180825-438 | 1011.24s | with right hand tap spoon on the side of the pot to release any remaining rice back into pot
P08-20240620-180825-439 | 1013.29s | With right hand, put spoon back down on kitchen counter.
P08-20240620-180825-440 | 1013.91s | with both hands shake pot on stove to evenly distribute rice so that it cooks evenly
P08-20240620-180825-441 | 1015.72s | with left hand, pick up pot top and place back on pot
P08-20240620-180825-442 | 1019.21s | with right hand open kitchen drawer
P08-20240620-180825-443 | 1020.31s | With left hand grab oven mitt from inside kitchen drawer.
P08-20240620-180825-444 | 1022.51s | with left hand move baking tray
P08-20240620-180825-445 | 1024.41s | with right hand open oven door
P08-20240620-180825-446 | 1025.66s | With right hands reach inside oven and pull out baking tray with chicken.
P08-20240620-180825-447 | 1028.06s | with right hands put baking tray down on stove to check chicken
P08-20240620-180825-448 | 1034.16s | With right hand grab tongs from the back of the kitchen counter.
P08-20240620-180825-449 | 1036.16s | Place oven mitt on left hand and hold baking tray steady.
P08-20240620-180825-450 | 1036.56s | With tongs in right hands, flip over chicken to make sure that the other side is evenly cooked.
P08-20240620-180825-451 | 1039.50s | With tongs in right hands, flip over chicken to make sure that the other side is evenly cooked.
P08-20240620-180825-452 | 1046.10s | With right hand put tongs back down on kitchen counter and with oven mitt and left hands pick up baking tray to put it back in the oven.
P08-20240620-180825-453 | 1047.61s | with right hand open oven door
P08-20240620-180825-454 | 1048.35s | With left hands put baking tray with chicken in oven to continue cooking.
P08-20240620-180825-455 | 1049.51s | With right hand, take off oven mitt and put it down on the kitchen counter.
P08-20240620-180825-456 | 1052.03s | with left hand move salad bowl slightly to the right and with right hand pick up cutting board
P08-20240620-180825-457 | 1053.78s | put cutting board and small knife in sink to clean
P08-20240620-180825-458 | 1056.25s | With right hand, grab oven mitt and move to the center of the kitchen counter.
P08-20240620-180825-459 | 1062.58s | With left hand, grab lemon from bowl.
P08-20240620-180825-460 | 1066.04s | With both hands, pick up cutting board and knife back from kitchen counter.
P08-20240620-180825-461 | 1067.94s | Place cutting board and knife down on kitchen counter.
P08-20240620-180825-462 | 1068.95s | Pinch lemon with left hand and with knife and right hand cut lemon in half.
P08-20240620-180825-463 | 1072.39s | With left hand move one half of the lemon off the cutting board
P08-20240620-180825-464 | 1073.18s | Pinch other half of lemon with left hand and with knife in right hand pick out the seeds.
P08-20240620-180825-465 | 1078.87s | hold salad bowl steady with left hand and with right hand squeeze lemon to release lemon juice into salad
P08-20240620-180825-466 | 1083.41s | place lemon juice down
P08-20240620-180825-467 | 1085.15s | with right hand turn knob of stove to lower temperature
P08-20240620-180825-468 | 1086.22s | with right hands grab seasoning
P08-20240620-180825-469 | 1087.09s | Change mind and instead pinch some oregano with right hand
P08-20240620-180825-470 | 1089.38s | Sprinkle oregano over salad with right hand.
P08-20240620-180825-471 | 1092.13s | with right hand open kitchen drawer.
P08-20240620-180825-472 | 1092.76s | With right hand, grab two spoons from kitchen drawer.
P08-20240620-180825-473 | 1095.62s | with both hands use spoons to mix salad
P08-20240620-180825-474 | 1098.47s | With both hands, use spoons to make salad.
P08-20240620-180825-475 | 1107.06s | with right hand lift off top of pot
P08-20240620-180825-476 | 1108.40s | Place pots the back of the kitchen counter.
P08-20240620-180825-477 | 1109.48s | with right hand pick up spoon
P08-20240620-180825-478 | 1110.75s | with right hand grab spatula from drying rack
P08-20240620-180825-479 | 1111.98s | Use spatula to move rice in pots. Hold pot steady with left hand.
P08-20240620-180825-480 | 1117.82s | With right hand, tap spatula on the side of the pot to release any rice back into pot.
P08-20240620-180825-481 | 1119.63s | Continue to mix rice and bowl with spatula.
P08-20240620-180825-482 | 1123.52s | Tap spatula on the side of the pot to release rice.
P08-20240620-180825-483 | 1125.20s | Put spatula down on kitchen counter.
P08-20240620-180825-484 | 1127.45s | With right hand, adjust knob to turn off stove.
P08-20240620-180825-485 | 1129.73s | with left hand open trash can and throw out trash
P08-20240620-180825-486 | 1132.67s | with both hands pick up cutting board and knife and move to the kitchen sink
P08-20240620-180825-487 | 1135.77s | with right hand turn on kitchen tap
P08-20240620-180825-488 | 1137.39s | with left hand pick up kitchen scale.
P08-20240620-180825-489 | 1139.11s | with right hand pick up sponge.
P08-20240620-180825-490 | 1139.93s | put sponge under water to clean
P08-20240620-180825-491 | 1142.32s | with left hand grab dish soap
P08-20240620-180825-492 | 1143.39s | Hold sponge steady with right hand and with left hand squeeze bottle of dish soap to release soap onto sponge.
P08-20240620-180825-493 | 1145.40s | Put dish soap back in kitchen sink.
P08-20240620-180825-494 | 1146.39s | with left hand pick up bowl
P08-20240620-180825-495 | 1146.60s | With right hand, use sponge to clean bowl.
P08-20240620-180825-496 | 1150.60s | With left hand, put bowl under running water to clean off soap.
P08-20240620-180825-497 | 1154.93s | With right hands, put bowl in drying rack to dry.
P08-20240620-180825-498 | 1156.42s | With left hand pick up small grey plate.
P08-20240620-180825-499 | 1157.40s | With right hand, use sponge to wipe down plate.
P08-20240620-180825-500 | 1159.91s | With left hand put plate under running water to clean off soap.
P08-20240620-180825-501 | 1163.02s | With right hand, put small plate in drying rack to dry.
P08-20240620-180825-502 | 1163.87s | With left hand, pick up measuring cup from sink and run underwater.
P08-20240620-180825-503 | 1165.07s | With left hand, grab other measuring cups from side of kitchen sink.
P08-20240620-180825-504 | 1166.32s | Place measuring cups in drying rack.
P08-20240620-180825-505 | 1167.06s | With left hand, pick up fork from sink.
P08-20240620-180825-506 | 1168.16s | with right hand use sponge to wipe down fork
P08-20240620-180825-507 | 1169.29s | with left hand put fork under running water to clean
P08-20240620-180825-508 | 1170.42s | Use both hands to wipe fork under running water.
P08-20240620-180825-509 | 1171.32s | With right hand put fork and drying rack to dry.
P08-20240620-180825-510 | 1171.97s | With left hand, pick up knife and bring it under kitchen water to run.
P08-20240620-180825-511 | 1172.26s | with right hand use sponge to wipe down knife
P08-20240620-180825-512 | 1173.60s | With left hand put knife under running water to clean off soap.
P08-20240620-180825-513 | 1174.70s | with right hand put knife in drying rack to dry
P08-20240620-180825-514 | 1175.71s | with left hands bring scissors to water
P08-20240620-180825-515 | 1176.79s | Hold the scissors steady with left hand and with right hand use sponge to wipe down scissors.
P08-20240620-180825-516 | 1178.94s | With left hand put scissors under running water.
P08-20240620-180825-517 | 1180.02s | pull scissors apart under running water
P08-20240620-180825-518 | 1183.33s | Put both parts of scissors in drying rack to dry using both hands.
P08-20240620-180825-519 | 1184.32s | with left hand pick up cutting board
P08-20240620-180825-520 | 1185.71s | With left hand, put cutting board under running water.
P08-20240620-180825-521 | 1188.01s | With right hand, use sponge to wipe down cutting board.
P08-20240620-180825-522 | 1191.00s | put sponge back down in kitchen sink and with left hand put cutting board under running water to clean off soap
P08-20240620-180825-523 | 1194.23s | With right hand turn off kitchen tap
P08-20240620-180825-524 | 1195.18s | With both hands, put cutting board and drying rack to dry.
P08-20240620-180825-525 | 1196.78s | with left hand pick up espresso coffee cup
P08-20240620-180825-526 | 1197.70s | with left hand open trash can
P08-20240620-180825-527 | 1201.70s | With right hand, empty coffee granule into trash can.
P08-20240620-180825-528 | 1204.66s | With right hand, turn on kitchen tap.
P08-20240620-180825-529 | 1206.39s | With left hand, put espresso cup under running water to clean.
P08-20240620-180825-530 | 1208.61s | With right hand, use sponge to wipe down espresso cup.
P08-20240620-180825-531 | 1210.72s | With left hands, put espresso cup under running water to clean off soap.
P08-20240620-180825-532 | 1213.30s | with right hand put espresso cup in drying rack to dry
P08-20240620-180825-533 | 1214.41s | with both hands pick up kitchen scale to clean
P08-20240620-180825-534 | 1216.34s | With right hand, use sponge to wipe down surface of kitchen scale.
P08-20240620-180825-535 | 1218.78s | with right hand turn on kitchen tap
P08-20240620-180825-536 | 1220.77s | With left hand, gently put kitchen scale under running water to clean off soap.
P08-20240620-180825-537 | 1222.16s | with right hand turn off tap
P08-20240620-180825-538 | 1222.53s | turn tap back on to clean off the rest of the soap
P08-20240620-180825-539 | 1225.54s | With right hand, grab tea towel off shoulder.
P08-20240620-180825-540 | 1226.25s | Hold kitchen scale steady with left hands and with tea towel in right hands, wipe it dry.
P08-20240620-180825-541 | 1231.68s | with left hand put kitchen scale in drying rack to dry
P08-20240620-180825-542 | 1232.94s | With right hand, use tea towel to wipe down surface of kitchen counter.
P08-20240620-180825-543 | 1236.19s | with right hand open kitchen drawer
P08-20240620-180825-544 | 1237.34s | with right hand grab bowl from inside kitchen drawer
P08-20240620-180825-545 | 1238.57s | With left hand, put bowl down on kitchen counter and with right hand, pick up oven mitt.
P08-20240620-180825-546 | 1239.13s | Place oven mitts slightly to the right.
P08-20240620-180825-547 | 1240.54s | with right hand pick up spatula.
P08-20240620-180825-548 | 1240.99s | with left hand hold pot steady and with right hand use spatula to scoop out rice from bowl
P08-20240620-180825-549 | 1242.60s | Pick up bowl from kitchen counter with left hand.
P08-20240620-180825-550 | 1243.23s | With right hand, use spatula to put rice into bowl.
P08-20240620-180825-551 | 1245.71s | and then pour it into the pot.
P08-20240620-180825-552 | 1246.77s | Hold pot steady with left hand.
P08-20240620-180825-553 | 1248.29s | With left hand, pick up bowl and bring to spatula.
P08-20240620-180825-554 | 1249.97s | Scoop out remaining rice with spatula in right hand while holding pot steady with left hand.
P08-20240620-180825-555 | 1256.26s | place food in bowl.
P08-20240620-180825-556 | 1257.09s | With right hand, tap spatula on the side of the bowl to release any remaining rice into bowl.
P08-20240620-180825-557 | 1260.59s | With spatula in right hand, scrape the remaining of the pot to get last pieces of rice out of bowl. Use left hand to steady pot.
P08-20240620-180825-558 | 1265.07s | pick up spoon with right hand
P08-20240620-180825-559 | 1265.57s | Hold spatula steady with left hand and with spoon and right hand scrape rice off spatula into bowl.
P08-20240620-180825-560 | 1267.82s | put spoon back into salad bowl
P08-20240620-180825-561 | 1271.09s | Put spatula into pots and with both hands pick up pot and transfer to kitchen sink to clean.
P08-20240620-180825-562 | 1274.29s | with right hand turn on kitchen tap
P08-20240620-180825-563 | 1274.94s | With right hands, pick up dish soap and squirt dish soap into pots to clean with running water.
P08-20240620-180825-564 | 1278.99s | With right hand, pick up top of pot from stove and bring to kitchen sink to also clean.
P08-20240620-180825-565 | 1280.94s | With left hand put top of pot under running water to clean.
P08-20240620-180825-566 | 1281.59s | With sponge in right hand, wipe down top.
P08-20240620-180825-567 | 1286.84s | with left hands put top under running water to clean off soap
P08-20240620-180825-568 | 1292.69s | With right hand, put top in drying rack to dry.
P08-20240620-180825-569 | 1296.34s | With right hand, pull out air fryer tray.
P08-20240620-180825-570 | 1297.59s | with both hands pick up spoons from salad bowl
P08-20240620-180825-571 | 1298.83s | Hold air fryer tray steady with left hand and with spoon in right hand, scoop out pieces of broccoli and add to bowl.
P08-20240620-180825-572 | 1302.21s | Hold air fryer tray steady with left hand and with spoon in right hand, scoop out pieces of broccoli and add to bowl.
P08-20240620-180825-573 | 1308.94s | With both hands, move air fryer and spoon over to kitchen sink to clean.
P08-20240620-180825-574 | 1309.96s | with left hands put air fryer tray under running water
P08-20240620-180825-575 | 1310.73s | Put spoon under running water.
P08-20240620-180825-576 | 1314.16s | with right hand pick up sponge
P08-20240620-180825-577 | 1314.59s | hold spoon steady with left hand and with sponge in right hand wipe down spoon to clean
P08-20240620-180825-578 | 1315.85s | With left hand put spoon under running water to clean off soap.
P08-20240620-180825-579 | 1318.17s | With right hand put spoon in drying rack to dry.
P08-20240620-180825-580 | 1318.81s | With left hand, pick up air fryer tray and tip over to release water.
P08-20240620-180825-581 | 1320.49s | With sponge in right hand, wipe down tray while holding tray steady in left hand.
P08-20240620-180825-582 | 1324.34s | With left hand, put tray under running water to clean off soap.
P08-20240620-180825-583 | 1332.54s | With right hand turn off kitchen tap.
P08-20240620-180825-584 | 1335.07s | With right hands, put air fryer tray in drying rack to dry.
P08-20240620-180825-585 | 1336.96s | With right hand, pick up tea towel to dry hand.
P08-20240620-180825-586 | 1338.30s | With right hand, grab spoon from inside salad bowl.
P08-20240620-180825-587 | 1338.67s | with left hand pick up salad bowl
P08-20240620-180825-588 | 1340.64s | with right hand turn bowl slightly ninety degrees
P08-20240620-180825-589 | 1341.11s | Hold salad bowl steady with left hand and with spoon in right hand scoop out salad from bowl to serving plate.
P08-20240620-180825-590 | 1355.64s | With both hands, put salad bowl and spoon in sink to clean.
P08-20240620-180825-591 | 1356.22s | With right hand, turn on kitchen tap.
P08-20240620-180825-592 | 1356.64s | With left hand, put spoon under running water to clean.
P08-20240620-180825-593 | 1358.39s | With right hand, open dishwasher.
P08-20240620-180825-594 | 1359.19s | with left hand put spoon inside dishwasher to clean
P08-20240620-180825-595 | 1360.59s | With left hand, pull out drawer of dishwasher.
P08-20240620-180825-596 | 1361.19s | with right hands put spoon inside
P08-20240620-180825-597 | 1362.55s | With right hand, pick up bowl and put under running water to clean.
P08-20240620-180825-598 | 1365.56s | with right hand pick up sponge and bring to bowl to clean
P08-20240620-180825-599 | 1368.29s | With both hands, put bowl back under running water to clean off soap.
P08-20240620-180825-600 | 1370.05s | With right hands, put bowl in drying rack to dry.
P08-20240620-180825-601 | 1370.74s | With left hand pick up spatula to clean and with right hand move sponge and wipe down spatula
P08-20240620-180825-602 | 1373.80s | With left hand, put spatula under running water to clean off soap.
P08-20240620-180825-603 | 1374.62s | With right hand, put spatula in drying rack to dry.
P08-20240620-180825-604 | 1376.26s | with left hand pick up tray of air air fryer to clean.
P08-20240620-180825-605 | 1376.85s | With sponge in right hand, wipe down tray.
P08-20240620-180825-606 | 1378.97s | With left hand put tray under running water to clean.
P08-20240620-180825-607 | 1383.72s | with right hand turn off kitchen tap
P08-20240620-180825-608 | 1384.57s | With right hand, put tray in drying rack to dry.
P08-20240620-180825-609 | 1385.60s | With right hand close drawer of dishwasher.
P08-20240620-180825-610 | 1387.28s | with both hands close dishwasher door.
P08-20240620-180825-611 | 1388.25s | With right hands, pick up tea towel from kitchen counter to dry hands.
P08-20240620-180825-612 | 1391.63s | With right hand, grab scissors from back of kitchen counter and open drawer to put inside.
P08-20240620-180825-613 | 1396.04s | With left hand, open refrigerator door.
P08-20240620-180825-614 | 1397.00s | With right hand put lemon inside refrigerator.
P08-20240620-180825-615 | 1399.99s | with right hand pick up phone
P08-20240620-180825-616 | 1402.66s | Hold phone steady in left hand and with right hand tap on phone screen to make sure all nutritional values of recipe have been appropriately recorded.
P08-20240620-180825-617 | 1416.88s | Hold phone steady in left hand and with right hand tap on phone screen to make sure all nutritional values of recipe have been appropriately recorded.
P08-20240620-180825-618 | 1423.35s | With right hand, put phone back down on kitchen counter.
P08-20240620-180825-619 | 1424.25s | With right hand, pick up oven mitts and put on right hand.
P08-20240620-180825-620 | 1426.61s | with left hand open oven door
P08-20240620-180825-621 | 1427.67s | With right hands pull out baking tray with chicken.
P08-20240620-180825-622 | 1429.56s | with right hands put baking tray with chicken down on stove
P08-20240620-180825-623 | 1433.35s | With right hand, open kitchen drawer and pull out fork.
P08-20240620-180825-624 | 1435.26s | With right hand grab knife from holder
P08-20240620-180825-625 | 1435.93s | Using knife and fork, cut chicken to make sure it has cooked all the way through.
P08-20240620-180825-626 | 1440.23s | Using knife and fork, cut chicken to make sure it has cooked all the way through.
P08-20240620-180825-627 | 1443.32s | Using knife and fork with both hands flip chicken back over.
P08-20240620-180825-628 | 1444.33s | Using knife and fork with both hands flip chicken back over.
P08-20240620-180825-629 | 1445.53s | With both hands put knife and fork down on kitchen counter.
P08-20240620-180825-630 | 1446.80s | With right hands, put oven mitt on.
P08-20240620-180825-631 | 1449.39s | with right hand pick up baking tray and put chicken back in oven to cook fully
P08-20240620-180825-632 | 1453.65s | With left hand, put Oven Mitt back on kitchen counter.
P08-20240620-180825-633 | 1454.67s | With right hands, move utensils and pick up brush and spoon to clean.
P08-20240620-180825-634 | 1460.35s | with right hand open dishwasher.
P08-20240620-180825-635 | 1461.59s | With right hand, put spoon and brush inside dishwasher to clean.
P08-20240620-180825-636 | 1465.09s | With right hand, move kitchen scale from drying rack.
P08-20240620-180825-637 | 1465.94s | place it down on clear bowl to make space
P08-20240620-180825-638 | 1468.09s | With right hand, turn on kitchen tap.
P08-20240620-180825-639 | 1468.45s | With left hand, put brush under running water to clean.
P08-20240620-180825-640 | 1470.45s | with right hand turn off kitchen tap
P08-20240620-180825-641 | 1471.90s | Place brush and dishwasher to clean.
P08-20240620-180825-642 | 1473.36s | with right hand closed dishwasher.
P08-20240620-180825-643 | 1478.61s | With right hand, move tea towel and with left hand, pick up kitchen scale.
P08-20240620-180825-644 | 1479.23s | Hold kitchen scale steady with left hand and with right hand, dry scale surface with tea towel.
P08-20240620-180825-645 | 1485.06s | With right hand, move knife holder and with left hand put scale behind knife holder on kitchen counter.
P08-20240620-180825-646 | 1485.98s | With left hand, move clear bowl slightly to the right to clear up space.
P08-20240620-180825-647 | 1486.98s | With right hands move air fire out of the way and reach to the back and pull out the outlet.
P08-20240620-180825-648 | 1488.94s | With both hands, pick up air fryer.
P08-20240620-180825-649 | 1491.59s | With both hands put air fryer down on kitchen table to make space.
P08-20240620-180825-650 | 1494.66s | With right hands pick up baking tray from stove
P08-20240620-180825-651 | 1496.33s | With right hand, put salt shaker to the back of the kitchen counter to start clearing up.
P08-20240620-180825-652 | 1497.26s | with left hand pick up tea towel.
P08-20240620-180825-653 | 1498.26s | With both hands fold tea towel.
P08-20240620-180825-654 | 1501.86s | with right hand open kitchen cabinet
P08-20240620-180825-655 | 1502.89s | With left hand, pull out sponge from inside kitchen cabinet.
P08-20240620-180825-656 | 1506.37s | With both hands, open packaging of sponge to pull it out.
P08-20240620-180825-657 | 1507.93s | with right hands pull out sponge from packaging while holding packaging steady with left hand
P08-20240620-180825-658 | 1508.66s | put packaging back inside kitchen counter with right hand
P08-20240620-180825-659 | 1509.57s | close kitchen cabinet with right hand
P08-20240620-180825-660 | 1511.73s | With right hand use tough sponge to wipe down the bottom of the pan in kitchen sink.
P08-20240620-180825-661 | 1512.90s | hold pot steady with left hand
P08-20240620-180825-662 | 1514.17s | With right hand squeeze sponge over water.
P08-20240620-180825-663 | 1520.26s | With right hand, turn on kitchen tap.
P08-20240620-180825-664 | 1521.40s | With both hands, clean rice off sponge.
P08-20240620-180825-665 | 1523.16s | with right hand put sponge back into kitchen sink
P08-20240620-180825-666 | 1524.46s | With right hand, turn off kitchen tap and dry hands with left hand on tea towel.
P08-20240620-180825-667 | 1527.46s | with right hand pick up serving bowl.
P08-20240620-180825-668 | 1529.35s | Place serving bowl down on kitchen stove.
P08-20240620-180825-669 | 1530.12s | With right hands, pick up oven mitt to make space.
P08-20240620-180825-670 | 1531.26s | With right hand, pick up phone and move slightly to the right to make space.
P08-20240620-180825-671 | 1534.00s | with left hand open kitchen cabinet
P08-20240620-180825-672 | 1535.06s | With right hand, reach under kitchen cabinet and grab surface spray.
P08-20240620-180825-673 | 1536.19s | with right hand spray bottle and spray surface cleaner over kitchen counter to clean
P08-20240620-180825-674 | 1540.99s | With right hand, put surface cleaner back inside kitchen cabinet.
P08-20240620-180825-675 | 1541.39s | With right hand, use tea towel to wipe down kitchen counter.
P08-20240620-180825-676 | 1542.60s | With right hand, use tea towel to wipe down kitchen counter.
P08-20240620-180825-677 | 1553.92s | with both hands fold tea towel.
P08-20240620-180825-678 | 1555.46s | with left hand open refrigerator.
P08-20240620-180825-679 | 1556.44s | with right hand open refrigerator drawer
