# Video: P04-20240414-181030
# Narrations: 569
# Format: narration_id | timestamp | narration
#===========================================================

P04-20240414-181030-290 | 572.80s | Push the nozzle of the soap dispenser with the left hand in order to squeeze out some dishwasher liquid on the sponge held in the right hand.
P04-20240414-181030-291 | 574.57s | Turn off the tap with the left hand.
P04-20240414-181030-292 | 576.79s | With the left hand, pick up the knife from the kitchen sink.
P04-20240414-181030-293 | 577.84s | With the dish punch held in the right hand, clean the knife held in the left hand by scrubbing it and working up a lather.
P04-20240414-181030-294 | 579.97s | Rotate the knife and clean its handle.
P04-20240414-181030-295 | 590.75s | After scrubbing it with a dish punch, place the knife back in the kitchen sink with the left hand.
P04-20240414-181030-296 | 592.34s | Pick up the long spatula from the kitchen sink with the left hand.
P04-20240414-181030-297 | 592.97s | Use the sponge in the right hand to clean the surface of the spatula in the left hand by scrubbing it as well as working up a lather of soap.
P04-20240414-181030-298 | 598.20s | Scrub the handlebar of the long spatula with the sponge.
P04-20240414-181030-299 | 600.69s | Place the long spatula in the kitchen sink with the left hand after it has been scrubbed with a sponge.
P04-20240414-181030-300 | 601.95s | With the left hand, pick up the potato masher from the kitchen sink.
P04-20240414-181030-301 | 602.40s | Use the dish sponge in the right hand to scrub the potato masher and work up a lather.
P04-20240414-181030-302 | 615.51s | Rotate the potato masher in the left hand to scrub the handle of it using the dish sponge in the right hand.
P04-20240414-181030-303 | 621.77s | Put down the potato masher in the kitchen sink with the left hand.
P04-20240414-181030-304 | 622.43s | Pick up the tablespoon from the kitchen sink with the left hand.
P04-20240414-181030-305 | 623.51s | Use the dish sponge in the right hand to scrub the spoon in the left hand and work up a lather.
P04-20240414-181030-306 | 627.02s | Rotate the spoon in the left hand and scrub the handle using the dish sponge.
P04-20240414-181030-307 | 629.59s | Put down the spoon in the kitchen sink with the left hand.
P04-20240414-181030-308 | 630.50s | With the left hand, pick up the whisk from the kitchen sink.
P04-20240414-181030-309 | 631.31s | Use the dish sponge in the right hand to scrub the whisk and work up a lather.
P04-20240414-181030-310 | 635.83s | Rotate the whisk in the left hand to scrub the handle of it with the dish sponge.
P04-20240414-181030-311 | 637.76s | Put down the whisk with the left hand.
P04-20240414-181030-312 | 638.75s | With the left hand, pick up the ladle from the kitchen sink.
P04-20240414-181030-313 | 639.71s | Use the dish sponge in the right hand to scrub the ladle held by the left hand to clean it.
P04-20240414-181030-314 | 644.50s | Rotate the ladle in the left hand to scrub its handle with the dish sponge held by the right hand.
P04-20240414-181030-315 | 650.77s | Put down the dish sponge on the floor of the kitchen sink with the right hand.
P04-20240414-181030-316 | 651.50s | Put down the ladle back in the kitchen sink with the right hand.
P04-20240414-181030-317 | 652.38s | With the left hand, pick up the spatula with the holes in it from the kitchen sink.
P04-20240414-181030-318 | 653.22s | With the right hand, pick up the dish sponge again from the kitchen sink.
P04-20240414-181030-319 | 653.79s | Use the dish sponge in the right hand to scrub the spatula held by the left hand to clean it and work up a lather.
P04-20240414-181030-320 | 656.07s | Rotate the spatula in the left hand in order to clean its handle with the dish brush in the right hand.
P04-20240414-181030-321 | 664.72s | Place the spatula next to the pile of utensils in the kitchen sink using the left hand.
P04-20240414-181030-322 | 665.20s | Put down the dish sponge in the kitchen sink with the right hand after scrubbing all the utensils.
P04-20240414-181030-323 | 665.74s | Pull the left lever of the kitchen tap with the right hand to turn on the hot water.
P04-20240414-181030-324 | 666.50s | Pull the right lever of the kitchen tap with the right hand to turn on the cold water. This will mix the temperatures of both waters and provide an optimal temperature in the running tap water.
P04-20240414-181030-325 | 668.06s | Rinse the soapy spatula under the running tap water with both hands.
P04-20240414-181030-326 | 674.41s | Decrease the amount of hot water by pushing in the lever towards the left of the tap with the right hand.
P04-20240414-181030-327 | 675.83s | Increase the amount of cold water by pulling on the lever to the right of the kitchen tap with the right hand.
P04-20240414-181030-328 | 677.32s | Continue washing and scrubbing the soapy spatula under the running tap water with both hands.
P04-20240414-181030-329 | 685.79s | Shake the spatula over the kitchen sink to get rid of the excess water.
P04-20240414-181030-330 | 687.18s | Place the spatula in the right hand on the drying rack next to the kitchen sink in order to allow it to dry.
P04-20240414-181030-331 | 689.38s | With both hands, grab the pressure cooker, its lid, as well as the gasket on top, and lift it from the drying rack in order to make some space on the drying rack for placing other utensils after they have been cleaned.
P04-20240414-181030-332 | 690.80s | Shake the pressure cooker over the drying rack with both hands to get rid of the excess water that might still be on it.
P04-20240414-181030-333 | 691.91s | With the left hand, pick up the dangling gasket and place it properly over the lid of the pressure cooker.
P04-20240414-181030-334 | 693.06s | Put down the pressure cooker as well as its lid on the counter top next to the drying rack.
P04-20240414-181030-335 | 694.31s | With the left hand, pick up the ladle from the kitchen sink.
P04-20240414-181030-336 | 695.61s | Wash and scrub the ladle to get rid of the soap with both hands under the running tap water.
P04-20240414-181030-337 | 702.58s | Use the right hand to shake the ladle over the kitchen sink to get rid of the excess water after cleaning it.
P04-20240414-181030-338 | 703.38s | Place the washed ladle in the drying rack next to the kitchen sink in order to allow it to dry.
P04-20240414-181030-339 | 704.51s | With the left hand, pick up the potato masher from the kitchen sink.
P04-20240414-181030-340 | 705.32s | Rinse the potato masher with both hands under the running water to get the soap off of it.
P04-20240414-181030-341 | 706.69s | Rotate the potato mixer in the left hand to wash the handle under the running tap water with the right hand.
P04-20240414-181030-342 | 710.79s | Shake the potato masher over the kitchen sink with the right hand to remove the excess water.
P04-20240414-181030-343 | 711.49s | Place the potato masher with the right hand on the draining rack that is next to the kitchen sink.
P04-20240414-181030-344 | 712.24s | With the left hand, pick up the whisk from the kitchen sink.
P04-20240414-181030-345 | 712.57s | With both hands, wash the whisk under the running tap water to get the soap off of it.
P04-20240414-181030-346 | 713.89s | Rotate the whisk in the left hand in order to wash the handle side under the running tap water with the right hand.
P04-20240414-181030-347 | 715.60s | With the right hand, shake the whisk over the kitchen sink to get rid of the excess water on it.
P04-20240414-181030-348 | 716.62s | With the right hand, place the whisk on the drying rack that is next to the kitchen sink in order to let it dry.
P04-20240414-181030-349 | 717.39s | With the right hand, pick up the whisk and place it in the cup holder on the drying rack.
P04-20240414-181030-350 | 718.54s | With the right hand, pick up the cup holder from the drying rack and lift it up.
P04-20240414-181030-351 | 719.34s | With the right hand, place the cup holder with the whisk in it on the counter top next to the water cooler.
P04-20240414-181030-352 | 720.19s | With the left hand, pick up the knife from the kitchen sink.
P04-20240414-181030-353 | 721.09s | Hold the knife with both hands and rinse it under the running tap water in order to get the soap off it and to clean it.
P04-20240414-181030-354 | 726.27s | With the right hand, shake the knife over the kitchen sink to get rid of the excess water.
P04-20240414-181030-355 | 726.94s | Place the knife on the drying rack next to the kitchen sink in order to allow it to dry.
P04-20240414-181030-356 | 729.11s | With the right hand, pick up the knife back from the drying rack and reposition it so that it is able to sit on the drying rack securely.
P04-20240414-181030-357 | 729.93s | With the left hand, pick up the spatula from the drying rack which was about to fall off.
P04-20240414-181030-358 | 731.06s | With the right hand, securely place the knife on the drying rack.
P04-20240414-181030-359 | 731.55s | Transfer the spatula from the left hand to the right hand.
P04-20240414-181030-360 | 732.09s | Place the spatula over the other utensils on the drying rack next to the kitchen sink with the right hand.
P04-20240414-181030-361 | 733.12s | With the left hand, pick up the long spatula from the kitchen sink.
P04-20240414-181030-362 | 733.86s | With both hands, wash the long spatula under the running tap water in order to clean it.
P04-20240414-181030-363 | 737.38s | Rotate the long spatula with the left hand in order to clean the handle of it with the right hand under the running tap water.
P04-20240414-181030-364 | 738.01s | Continue cleaning the spatula with both hands under the running tap water.
P04-20240414-181030-365 | 742.36s | Shake the spatula over the kitchen sink with the right hand in order to get rid of the excess water that is on the spatula after washing.
P04-20240414-181030-366 | 743.03s | Place the spatula on the drying rack next to the kitchen sink in order to let it dry.
P04-20240414-181030-367 | 745.00s | With the right hand, adjust the position of the spatula on the drying rack as it was about to fall off.
P04-20240414-181030-368 | 745.37s | With the left hand, pick up the spoon from the kitchen sink.
P04-20240414-181030-369 | 746.81s | With both hands, wash the tablespoon under the running tap water in order to clean it and rinse off the soap that was on it.
P04-20240414-181030-370 | 750.34s | With the right hand, shake the spoon over the kitchen sink in order to get rid of the excess water.
P04-20240414-181030-371 | 752.28s | Place the spoon in the spoon holder next to the kitchen sink with the right hand.
P04-20240414-181030-372 | 753.56s | With the left hand, pick up the remaining utensils from the plate next to the kitchen sink so that we can wash them next.
P04-20240414-181030-373 | 755.36s | Place the utensils in the kitchen sink with the left hand.
P04-20240414-181030-374 | 756.66s | With the left hand, pick up the wooden spatula from the plate on the countertop.
P04-20240414-181030-375 | 757.49s | Place the wooden spatula in the left hand in the kitchen sink.
P04-20240414-181030-376 | 758.33s | With the left hand, pick up the pair of kitchen tongs from the draining mat on the countertop.
P04-20240414-181030-377 | 760.20s | Place the tongs in the kitchen sink so that it can be washed.
P04-20240414-181030-378 | 761.61s | With the right hand, turn off the hot water from the tap by pushing the left side lever of the tap.
P04-20240414-181030-379 | 762.63s | With the left hand, pick up the large dirty plate that was next to the kitchen sink.
P04-20240414-181030-380 | 764.02s | Use the right hand to gather the food bits that is on the dirty plate into a neat pile so that it can be thrown out.
P04-20240414-181030-381 | 766.82s | With the right hand, pick up the pile of food bits that was in a pile on the plate held by the left hand.
P04-20240414-181030-382 | 767.53s | Place the dirty plate back on the other dirty plate on the countertop next to the kitchen sink with the left hand.
P04-20240414-181030-383 | 768.86s | With the left hand, pick up the blue colored plastic chopping board from the counter top.
P04-20240414-181030-384 | 771.42s | With the right hand, throw away the rubbish into the rubbish bin.
P04-20240414-181030-385 | 773.22s | Use the right hand to scrub the surface of the plastic chopping board and to drop the food bits into the rubbish bin below.
P04-20240414-181030-386 | 777.81s | With the right hand, open the hot water tap.
P04-20240414-181030-387 | 780.21s | Wash the blue colored plastic chopping board under the running stream of tap water with both hands.
P04-20240414-181030-388 | 784.47s | With the right hand, reduce the amount of water by pushing the left side lever of the tap.
P04-20240414-181030-389 | 785.77s | With the right hand, increase the amount of hot water by pulling on the lever that is to the left of the kitchen tap.
P04-20240414-181030-390 | 787.93s | With the right hand, pick up the dish sponge from the kitchen sink.
P04-20240414-181030-391 | 788.73s | Put down the plastic chopping board that was in the left hand on the kitchen sink.
P04-20240414-181030-392 | 790.13s | With the left hand, press the nozzle of the soap dispenser so as to get some dishwashing liquid onto the sponge held by the right hand.
P04-20240414-181030-393 | 791.76s | With the left hand, turn off the hot water from the tap.
P04-20240414-181030-394 | 792.57s | With the left hand, turn off the cold water from the tap by pushing the lever to the right of the tap.
P04-20240414-181030-395 | 793.93s | With the left hand, pick up the blue coloured plastic chopping board from the kitchen sink.
P04-20240414-181030-396 | 794.91s | With the sponge in the right hand scrub the surface of the blue colored plastic chopping board held by the left hand in order to clean it and to work up a lather.
P04-20240414-181030-397 | 799.65s | Turn the board to the other side with the left hand.
P04-20240414-181030-398 | 800.86s | Continue scrubbing the surface of the plastic chopping board with the sponge held by the right hand in order to clean it.
P04-20240414-181030-399 | 805.71s | Put down the chopping board back in the kitchen sink with the left hand.
P04-20240414-181030-400 | 806.61s | With the left hand, pick up the wooden spatula from the kitchen sink.
P04-20240414-181030-401 | 808.19s | With the dish sponge in the right hand, scrub and clean the wooden spatula held in the left hand and work up a lather of soap.
P04-20240414-181030-402 | 819.05s | Put down the wooden spatula on the chopping board with the left hand.
P04-20240414-181030-403 | 819.79s | With the left hand, pick up the brush from the kitchen sink.
P04-20240414-181030-404 | 820.45s | Use the dish sponge in the right hand to clean the brush and to work up a lather of soap.
P04-20240414-181030-405 | 826.12s | Place the brush that is in the left hand on the chopping board in the kitchen sink.
P04-20240414-181030-406 | 826.75s | With the left hand, pick up a dirty tablespoon from the kitchen sink.
P04-20240414-181030-407 | 827.95s | Use the sponge in the right hand to clean the surface of the spoon held by the left hand.
P04-20240414-181030-408 | 833.20s | Put down the spoon in the kitchen sink with the left hand.
P04-20240414-181030-409 | 834.05s | With the left hand, pick up the pair of tongs from the kitchen sink.
P04-20240414-181030-410 | 835.45s | Use the dish sponge in the right hand to scrub and clean the kitchen tongs held by the left hand.
P04-20240414-181030-411 | 846.28s | Put down the kitchen tongs held by the left hand into the kitchen sink.
P04-20240414-181030-412 | 846.99s | With the left hand, pick up another tablespoon that needs to be washed from the kitchen sink.
P04-20240414-181030-413 | 847.74s | With the sponge in the right hand, scrub the surface of the spoon clean.
P04-20240414-181030-414 | 854.79s | Put down the spoon with the left hand over the plastic chopping board in the kitchen sink.
P04-20240414-181030-415 | 855.57s | Pick up the other spoon from the kitchen sink with the left hand so that we can wash it next.
P04-20240414-181030-416 | 856.41s | With the left and the right hand, hold the plastic chopping board in the kitchen sink and move it to the left so that it doesn't block the strainer.
P04-20240414-181030-417 | 857.57s | Open the hot water tap towards the left of the kitchen tap with the right hand.
P04-20240414-181030-418 | 858.69s | Rinse the spoon held by the left hand under the running tap water.
P04-20240414-181030-419 | 859.79s | Turn off the hot water tap with the right hand.
P04-20240414-181030-420 | 860.65s | Use the sponge in the right hand to scrub the surface of the spoon clean and to remove any dust or grime stuck to it.
P04-20240414-181030-421 | 865.00s | With the right hand, put down the dish sponge in the kitchen sink after using it to clean the spoon.
P04-20240414-181030-422 | 867.85s | With the right hand, turn on the hot water tap from the kitchen sink's tap by pulling the left side lever.
P04-20240414-181030-423 | 869.20s | With both hands, rinse the spoon under the running hot water in order to clean it.
P04-20240414-181030-424 | 871.60s | Reduce the amount of hot water by pushing the lever on the left side of the kitchen tap with the right hand.
P04-20240414-181030-425 | 872.95s | Increase the amount of cold water by pulling on the lever next to the tap towards the right side with the right hand.
P04-20240414-181030-426 | 876.05s | Rinse the tablespoon under the running tap water with both hands in order to clean it.
P04-20240414-181030-427 | 879.15s | Shake the tablespoon over the kitchen sink with the right hand in order to get rid of the excess water on it.
P04-20240414-181030-428 | 882.50s | Place the table spoon in the right hand in the spoon holder that is next to the water cooler in order to let it dry.
P04-20240414-181030-429 | 884.60s | With the left hand, pick up the pair of kitchen tongs from the sink below.
P04-20240414-181030-430 | 885.70s | With both hands, wash the tongs under the running tap water in order to get rid of the soap on it.
P04-20240414-181030-431 | 892.23s | With the right hand, shake the pair of tongs over the kitchen sink in order to get rid of the excess water.
P04-20240414-181030-432 | 893.07s | Place the tongs on the drying rack next to the kitchen sink with the right hand so that it can be dried after washing.
P04-20240414-181030-433 | 893.85s | With the left hand, pick up another tablespoon from the kitchen sink.
P04-20240414-181030-434 | 894.61s | Transfer the spoon from the left hand to the right hand and hold it under the running stream of tap water.
P04-20240414-181030-435 | 897.59s | Shake the tablespoon in the right hand over the kitchen sink in order to get rid of the excess water.
P04-20240414-181030-436 | 898.40s | Place the tablespoon in the right hand into the spoon holder on the counter top next to the water cooler in order to allow it to dry.
P04-20240414-181030-437 | 899.40s | With the left hand, pick up the brush from the kitchen sink.
P04-20240414-181030-438 | 900.30s | With both hands, wash the brush under the running tap water to get rid of the soap on it.
P04-20240414-181030-439 | 906.11s | With both hands, shake the brush over the kitchen sink in order to get the excess water on it to fall back into the kitchen sink.
P04-20240414-181030-440 | 907.59s | With the right hand, place the brush on the dish drainer to allow it to dry after washing.
P04-20240414-181030-441 | 908.95s | With the left hand, pick up the spoon from the kitchen sink.
P04-20240414-181030-442 | 909.81s | With both hands, wash the spoon under the running tap water to get the soap off of it.
P04-20240414-181030-443 | 913.32s | With the right hand, shake the spoon over the kitchen sink to get rid of the excess water.
P04-20240414-181030-444 | 914.28s | Place the spoon in the right hand in the spoon holder next to the water cooler to allow it to dry after washing.
P04-20240414-181030-445 | 915.24s | With the left hand, pick up the wooden spatula from the kitchen sink.
P04-20240414-181030-446 | 915.82s | With both hands, wash the wooden spatula under the running tap water.
P04-20240414-181030-447 | 920.39s | With the right hand, shake the wooden spatula over the kitchen sink to get rid of the excess water on it.
P04-20240414-181030-448 | 921.30s | With the right hand place the wooden spatula on the dish drainer next to the kitchen sink in order to allow it to dry after washing.
P04-20240414-181030-449 | 922.40s | With both hands, pick up the plastic blue colored chopping board from the kitchen sink.
P04-20240414-181030-450 | 923.79s | With both hands, rinse and wash the chopping board under the running tap water.
P04-20240414-181030-451 | 932.05s | With the right hand, shake the chopping board over the kitchen sink to get rid of the excess water on it.
P04-20240414-181030-452 | 933.61s | Place the chopping board in the right hand on the dish drainer next to the kitchen sink so as to allow it to dry.
P04-20240414-181030-453 | 935.41s | Shake both hands over the kitchen sink to get rid of the excess water.
P04-20240414-181030-454 | 936.42s | With the left hand, pick up the dirty plate from the countertop next to the kitchen sink.
P04-20240414-181030-455 | 937.65s | Hold the plate under the running tap water and wash and rinse it with both hands in order to clean it.
P04-20240414-181030-456 | 943.41s | Place the plate in the kitchen sink with both hands after rinsing it.
P04-20240414-181030-457 | 944.42s | With the left hand, pick up the other dirty plate from the countertop next to the kitchen sink so that it can be washed next.
P04-20240414-181030-458 | 945.47s | With both hands, rinse it under the running tap water to clean it.
P04-20240414-181030-459 | 951.19s | Place the plate in both hands over the other plate in the kitchen sink in order to stack them together.
P04-20240414-181030-460 | 952.40s | With the left hand, pick up the smaller plate that is on the countertop next to the kitchen sink so that it can be washed next.
P04-20240414-181030-461 | 955.02s | Wash and rinse the smaller plate under the running tap water with both hands.
P04-20240414-181030-462 | 961.33s | Place the small plate over the other two plates in the kitchen sink with both hands.
P04-20240414-181030-463 | 964.65s | With the left hand, pick up the dish sponge from the kitchen sink.
P04-20240414-181030-464 | 965.84s | Transfer the dish sponge from the left hand to the right hand.
P04-20240414-181030-465 | 966.37s | Press the nozzle of the soap dispenser with the left hand in order to get some dish washing liquid on the dish sponge held by the right hand.
P04-20240414-181030-466 | 968.15s | Turn off the hot water level of the tap with the left hand.
P04-20240414-181030-467 | 968.76s | Turn off the cold water lever that is on the right side of the kitchen tap with the left hand.
P04-20240414-181030-468 | 969.40s | Pick up the small plate from the kitchen sink with the left hand.
P04-20240414-181030-469 | 970.65s | Use the dish sponge in the right hand to scrub and clean the plate held by the left hand, working up a lather.
P04-20240414-181030-470 | 976.16s | Flip the small plate held by the left hand and scrub the other side with the dish sponge held in the right hand.
P04-20240414-181030-471 | 983.94s | Flip the small plate held by the left hand and scrub the top side of the plate with the dish sponge held by the right hand.
P04-20240414-181030-472 | 985.69s | Put down the dish sponge on the plate below with the right hand.
P04-20240414-181030-473 | 986.24s | With the right hand, turn on the hot water lever on the left side of the kitchen tap.
P04-20240414-181030-474 | 987.54s | With both hands, wash and rinse the plate in order to get the soap off of it under the running tap water.
P04-20240414-181030-475 | 1000.32s | Turn off the tap with the right hand.
P04-20240414-181030-476 | 1001.06s | With both hands, shake the small plate over the kitchen sink in order to get rid of the excess water on it.
P04-20240414-181030-477 | 1003.67s | With the right hand, place the small plate on the dish drainer next to the kitchen sink in order to allow it to dry after it has been washed.
P04-20240414-181030-478 | 1004.99s | With the left hand, pick up the plate from the kitchen sink and, with the right hand, pick up the dish sponge that is on top of the plate.
P04-20240414-181030-479 | 1008.62s | While holding the plate in the left hand, use the dish sponge in the right hand to scrub and clean the surface of the plate and to work up a lather of soap.
P04-20240414-181030-480 | 1012.75s | Flip the plate on its backside with the left hand and use the dish sponge in the right hand to clean the backside of the plate.
P04-20240414-181030-481 | 1022.87s | Flip the plate again with the left hand and continue scrubbing its surface with the dish sponge held by the right hand.
P04-20240414-181030-482 | 1027.15s | Put down the sponge in the right hand on the plate in the kitchen sink.
P04-20240414-181030-483 | 1027.79s | Turn on the hot water tap with the right hand.
P04-20240414-181030-484 | 1029.31s | Turn on the cold water tap with the right hand to balance the temperature of the water.
P04-20240414-181030-485 | 1030.54s | Slightly push back the hot water level of the kitchen tap to reduce the hotness of the water.
P04-20240414-181030-486 | 1031.85s | With both hands, wash the plate under the running tap water to get the soap off of it.
P04-20240414-181030-487 | 1050.83s | With both hands, shake the plate over the kitchen sink to get rid of the excess water on the plate after washing.
P04-20240414-181030-488 | 1051.91s | With the right hand, pick up the small utensil holder on the dish drainer next to the kitchen sink.
P04-20240414-181030-489 | 1052.99s | Place the utensil holder on the counter top behind the kitchen sink with the right hand this is done to make some space on the dish drainer to keep the dishes for drying.
P04-20240414-181030-490 | 1054.38s | With the right hand, grab the small spoon holder on the countertop and move it a bit to the right in order to make some space.
P04-20240414-181030-491 | 1056.01s | With the right hand, pick up the sponge that is on the dish drainer.
P04-20240414-181030-492 | 1056.40s | Place the sponge behind the other utensils on the dish drainer to make some space.
P04-20240414-181030-493 | 1056.82s | Shake the large plate held in both hands over the kitchen sink to further remove the excess water on it.
P04-20240414-181030-494 | 1058.78s | With the right hand, place the large plate on the dish drainer next to the kitchen sink in order to allow it to dry after it has been washed.
P04-20240414-181030-495 | 1062.70s | With the right hand, pick up the dish sponge which was on top of the plate in the kitchen sink.
P04-20240414-181030-496 | 1063.47s | With the right hand, turn off the tap water.
P04-20240414-181030-497 | 1064.54s | With the right hand, use the dish sponge to scrub the surface of the plate held by the left hand to clean the plate as well as to work up a lather of soap.
P04-20240414-181030-498 | 1071.54s | Flip the plate to the backside with both hands.
P04-20240414-181030-499 | 1072.86s | Continue scrubbing the back side of the plate with the dish sponge held by the right hand.
P04-20240414-181030-500 | 1077.71s | Turn over the plate with both hands.
P04-20240414-181030-501 | 1079.26s | Continue scrubbing the top side of the plate with the dish sponge held by the right hand.
P04-20240414-181030-502 | 1079.76s | Put down the dish sponge back in the kitchen sink with the right hand.
P04-20240414-181030-503 | 1080.39s | With the right hand, turn on the hot water lever of the kitchen tap to get some hot water.
P04-20240414-181030-504 | 1081.31s | With the right hand, turn on the cold water lever of the kitchen tap to get some cold water balancing the temperature of the water.
P04-20240414-181030-505 | 1083.00s | With both hands, wash the plate under the running tap water in order to rinse it as well as to get the soap off of it.
P04-20240414-181030-506 | 1091.69s | With both hands, turn over the plate under the running tap water to clean the back side of the plate.
P04-20240414-181030-507 | 1096.73s | With the right hand, turn off the tap water.
P04-20240414-181030-508 | 1098.98s | With the right hand, shake the large plate over the kitchen sink to get rid of the excess water on it.
P04-20240414-181030-509 | 1103.37s | With the right hand, place the plate on the dish drainer next to the kitchen sink in order to allow it to dry after it has been washed.
P04-20240414-181030-510 | 1107.98s | In the left hand, hold the other plate on the dish drainer balancing it so that it doesn't fall when the second plate rests on it.
P04-20240414-181030-511 | 1109.76s | Shake both hands over the kitchen sink to get rid of the excess water.
P04-20240414-181030-512 | 1111.32s | With the right hand, grab the cooker on the countertop by its handles and push it a bit inwards towards the wall so that it is stable in position.
P04-20240414-181030-513 | 1112.10s | With the left hand, pick up the small regulator of the pressure cooker from the countertop.
P04-20240414-181030-514 | 1114.04s | With the right hand, pick up the dish sponge from the kitchen sink.
P04-20240414-181030-515 | 1114.71s | Use the dish sponge in the right hand to scrub and clean the regulator of the pressure cooker held by the left hand.
P04-20240414-181030-516 | 1120.24s | Place the dish sponge back in the kitchen sink with the right hand.
P04-20240414-181030-517 | 1120.95s | Turn on the tap with the right hand.
P04-20240414-181030-518 | 1122.70s | Wash the regulator of the pressure cooker under the running tap water to get the soap off of it with both hands.
P04-20240414-181030-519 | 1129.35s | Shake the regulator over the kitchen sink with the right hand to get rid of the excess tap water.
P04-20240414-181030-520 | 1131.86s | Shake the regulator again over the kitchen sink so as to get rid of the excess tap water.
P04-20240414-181030-521 | 1132.43s | Place the regulator on the dish drainer with the right hand so as to allow it to dry after it has been washed.
P04-20240414-181030-522 | 1133.98s | With the left hand, pick up the small plastic measuring cup that was resting on the countertop next to the kitchen sink.
P04-20240414-181030-523 | 1135.55s | With the right hand, pick up the dish sponge from the kitchen sink.
P04-20240414-181030-524 | 1135.77s | Use the dish sponge in the right hand to scrub and clean the surface of the measuring cup held by the left hand.
P04-20240414-181030-525 | 1141.61s | Put down the dish sponge back in the kitchen sink with the right hand.
P04-20240414-181030-526 | 1142.18s | Wash the measuring cup under the tap water and get the soap off of it with both hands.
P04-20240414-181030-527 | 1143.65s | Pour out the water in the plastic cup with the right hand.
P04-20240414-181030-528 | 1144.19s | Continue washing the plastic measuring cup under the running tap water with both hands.
P04-20240414-181030-529 | 1148.42s | With the left hand, invert or tip the plastic measuring cup to pour out the water collected in it.
P04-20240414-181030-530 | 1148.79s | Shake the plastic measuring cup over the kitchen sink with the left hand to get rid of the excess water on it.
P04-20240414-181030-531 | 1150.50s | Place the measuring cup in the left hand over some utensils on the dish drainer that is next to the kitchen sink in order to allow it to dry.
P04-20240414-181030-532 | 1151.99s | With the left hand, pick up the glass measuring jug from the drying mat at the corner of the counter top.
P04-20240414-181030-533 | 1153.13s | With the right hand, use the dish sponge to scrub and clean the surface of the measuring jug while also working up a lather of soap.
P04-20240414-181030-534 | 1165.71s | Put down the dish sponge with the right hand back in the kitchen sink.
P04-20240414-181030-535 | 1166.30s | Wash the measuring jug under the running tap water with both hands while cleaning it as well as removing the soap on it.
P04-20240414-181030-536 | 1180.43s | Turn off the tap with the right hand.
P04-20240414-181030-537 | 1182.17s | Tip the measuring jug over the kitchen sink with both hands to pour out the excess water collected in it while washing.
P04-20240414-181030-538 | 1183.42s | Shake the glass measuring jug held in both hands carefully over the kitchen sink so as to get rid of the excess water while also being careful to not let it slip.
P04-20240414-181030-539 | 1188.26s | With both hands, carefully place the glass measuring jug on the drying mat towards the left side of the kitchen sink in an inverted position to allow it to dry. There was no space on the dish drainer towards the right of the kitchen sink, so we are placing it on the drying mat.
P04-20240414-181030-540 | 1190.15s | Shake both hands over the kitchen sink to get rid of the excess water on them.
P04-20240414-181030-541 | 1192.65s | With the right hand, pick up the dosa pan from the right burner of the electric hob.
P04-20240414-181030-542 | 1194.14s | Place the dosa pan carefully in the kitchen sink with the right hand.
P04-20240414-181030-543 | 1198.50s | With the right hand, grab the kitchen towel that is hanging by the handlebar of the drawer on the bottom.
P04-20240414-181030-544 | 1199.50s | Wipe the wet hands with the kitchen towel in order to dry them.
P04-20240414-181030-545 | 1204.11s | Place the towel on the countertop with the left hand after drying hands.
P04-20240414-181030-546 | 1205.96s | Pick up the small bits of food that has fallen on the counter top with the right hand.
P04-20240414-181030-547 | 1213.65s | Throw away the bits of food in the right hand into the rubbish bin.
P04-20240414-181030-548 | 1214.71s | Close the lid of the rubbish bin with the right hand. This action partially is off camera.
P04-20240414-181030-549 | 1216.88s | With the right hand, grab the handle of the pan on the electric hob and reposition it.
P04-20240414-181030-550 | 1217.86s | With the left hand, grab the big bowl containing some dosa batter and reposition it on the countertop.
P04-20240414-181030-551 | 1218.70s | With both hands, pick up the two small metallic cups on the countertop, one containing ghee and the other containing olive oil used for making dosa.
P04-20240414-181030-552 | 1220.02s | Place the two cups next to the bowl of dosa batter gathering all remaining items in one place so that we can clean and clear the countertop.
P04-20240414-181030-553 | 1220.90s | With both hands, grab and slightly move the position of the two towels on the countertop.
P04-20240414-181030-554 | 1221.83s | With the right hand, pick up the large bag containing the split yellow chickpeas from its position on the metallic cooling rack.
P04-20240414-181030-555 | 1223.03s | With the left hand, place the bag of split chickpeas on the dining board next to the box of kitchen towels.
P04-20240414-181030-556 | 1225.37s | With the right hand, pick up the small packet containing the turmeric powder from the metallic cooling rack.
P04-20240414-181030-557 | 1226.96s | Put the cover back down.
P04-20240414-181030-558 | 1228.06s | With the right hand, pick up the two covers that is on the metallic cooling rack.
P04-20240414-181030-559 | 1229.36s | With the left hand, open the door to the cabinet below revealing the condiment jars and other items.
P04-20240414-181030-560 | 1230.21s | Put down the two packets held by the right hand on top of the countertop.
P04-20240414-181030-561 | 1231.94s | With the right hand, pick up the stack of plastic boxes on the upper shelf of the cabinet to see if there's some space.
P04-20240414-181030-562 | 1234.56s | With the right hand, pick up the two packets containing turmeric powder and black sesame seeds from the countertop.
P04-20240414-181030-563 | 1235.73s | Transfer them to the left hand.
P04-20240414-181030-564 | 1236.13s | With the left hand, place the two packets on the upper shelf of the cabinet so as to put them away as we are done with the cooking process.
