# Video: P03-20240217-210958
# Narrations: 385
# Format: narration_id | timestamp | narration
#===========================================================

P03-20240217-210958-239 | 790.56s | Continue rinsing the dough scraper under the running tap water, this time wiping it with my hands to make sure there is no dust or other food residue on the scraper.
P03-20240217-210958-240 | 792.04s | With my right hand, turn off the tap.
P03-20240217-210958-241 | 792.73s | Shake the dough scraper above the sink to remove the water from the scraper.
P03-20240217-210958-242 | 793.87s | Put the dough scraper on the top shelf of the drying rack located on top of the sink, sliding the dough scraper under the plastic box.
P03-20240217-210958-243 | 795.92s | Shake my hands above the sink to remove the water from my hands.
P03-20240217-210958-244 | 797.03s | With my right hand, wipe the kitchen top using the orange cloth, sliding the cloth along the kitchen top surface to catch more flour or other food residue.
P03-20240217-210958-245 | 802.84s | With my left hand, turn on the tap.
P03-20240217-210958-246 | 804.11s | Rinse the orange cloth with the running water. Rubbing the cloth with my hands to remove the flour and other food residue from the cloth.
P03-20240217-210958-247 | 815.41s | With my right hand, squeeze the cloth to remove the excess water from the cloth.
P03-20240217-210958-248 | 816.12s | With my left hand, turn off the tap.
P03-20240217-210958-249 | 816.96s | Shake the orange cloth above the sink to remove more water from the cloth.
P03-20240217-210958-250 | 818.08s | Clean the kitchen top by wiping the now wet orange cloth on the countertop surface.
P03-20240217-210958-251 | 824.17s | With my left hand, lift the coffee grinder in the kitchen top corner so that I can clean the surface underneath.
P03-20240217-210958-252 | 838.05s | Clean now the hob by wiping it with the wet orange cloth using my right hand.
P03-20240217-210958-253 | 839.46s | Fold the orange cloth so that I can continue cleaning the hob using the clean part of the cloth.
P03-20240217-210958-254 | 841.81s | Continue cleaning the hob, wiping it with the orange cloth using my right hand.
P03-20240217-210958-255 | 844.67s | Fold the orange cloth again so that I can continue cleaning using a clean side of the cloth.
P03-20240217-210958-256 | 845.73s | Wipe the orange cloth along the kitchen top next to the hob, pushing food residue towards the edge of the kitchen top, catching the food residue with my left hand.
P03-20240217-210958-257 | 846.91s | Toss the food residue directly collected from the kitchen top into the sink with my left hand.
P03-20240217-210958-258 | 847.97s | Clean the hob, wiping it with the orange cloth using my right hand.
P03-20240217-210958-261 | 855.86s | Rinse the orange cloth under the running tap water. Rinsing the cloth multiple times alternating hands.
P03-20240217-210958-259 | 856.14s | With my left hand, push the fluid residue from the top of the sink towards the bottom of the sink.
P03-20240217-210958-260 | 856.60s | With my right hand, turn on the tap while holding my left hand underneath the tap.
P03-20240217-210958-262 | 865.61s | With my left hand, turn off the tap.
P03-20240217-210958-263 | 866.99s | Squeeze the orange cloth above the sink to remove the excess water from the cloth.
P03-20240217-210958-264 | 869.44s | Shake my hands and the cloth above the sink to remove more water from both the hands and the cloth.
P03-20240217-210958-265 | 870.95s | With my left hand, pull the cupboard under the sink to open the cupboard.
P03-20240217-210958-266 | 871.91s | With my right hand, pick up the cleaner from the top shelf of the cupboard under the sink.
P03-20240217-210958-267 | 872.72s | With my left hand, close the cupboard under the sink.
P03-20240217-210958-268 | 873.36s | Spray cleaning product on the hob and the kitchen top, pressing the lever at the top of the cleaner bottle, moving the bottle as I spray around the hob and the kitchen top, to apply the product evenly on the surface.
P03-20240217-210958-271 | 881.00s | With my left hand, close the cupboard under the sink.
P03-20240217-210958-269 | 882.51s | With my left hand, pull the cupboard under the sink to open it.
P03-20240217-210958-270 | 883.47s | With my right hand, put the cleaner on the top shelf of the cupboard under the sink.
P03-20240217-210958-272 | 884.72s | Clean the kitchen top where I sprayed the cleaning product, wiping it with the orange cloth that I'm holding in my right hand, scrubbing in some places to remove the food residue from the surface.
P03-20240217-210958-273 | 895.92s | With my left hand, turn the rice box 90 degrees clockwise on the kitchen top so that I can clean the surface where the rice box is at the moment.
P03-20240217-210958-274 | 897.40s | With my left hand, push the rice box slightly on the kitchen top while I continue cleaning the kitchen top.
P03-20240217-210958-275 | 902.38s | Clean now the edge of the sink, wiping it with the orange cloth using my right hand.
P03-20240217-210958-276 | 908.87s | With my left hand, turn on the tap while holding the folded orange cloth underneath the tap with my right hand.
P03-20240217-210958-277 | 910.31s | With my right hand, pick up the cloth that fell on the sink when I turned on the tap.
P03-20240217-210958-278 | 911.29s | Rinse the cloth and run it under water, squeezing the cloth while I do so to wash the cloth and remove excess water.
P03-20240217-210958-279 | 913.72s | Wash the bottom of the sink using the running tap water. Wipe the sink with the orange cloth to move the running tap water around the sink and to ensure that the sink is well washed.
P03-20240217-210958-280 | 915.27s | Rinse the cloth and run it under water, squeezing the cloth to remove excess water from the cloth.
P03-20240217-210958-281 | 919.20s | With my left hand, turn off the tap.
P03-20240217-210958-282 | 920.02s | Squeeze the cloth above the sink to remove more water from the cloth.
P03-20240217-210958-283 | 921.25s | Shake my hands and the orange cloth which I'm holding in my right hand to remove water from both my hands and the cloth.
P03-20240217-210958-284 | 923.74s | With my left hand, push the kettle slightly on the kitchen top so that the kettle is not too close to the rice cooker.
P03-20240217-210958-285 | 924.45s | With my right hand, put down the orange cloth on the kitchen top next to the sink.
P03-20240217-210958-286 | 924.82s | Push the microwave oven along the kitchen top until it touches the wall.
P03-20240217-210958-287 | 926.09s | With my right hand, wipe the kitchen top next to the microwave oven using the orange cloth that I'm holding in my right hand.
P03-20240217-210958-288 | 926.63s | With my left hand, push the white cloth from right to left on the top of the microwave oven so that I can clean the top of the microwave oven better.
P03-20240217-210958-289 | 927.14s | Clean the top of the microwave oven by wiping it with the orange cloth using my right hand.
P03-20240217-210958-290 | 928.23s | Continue cleaning the kitchen top by wiping it with the orange cloth that I'm holding in my right hand.
P03-20240217-210958-291 | 929.00s | Clean out the other side of the kitchen top, wiping the surface with the orange cloth that I'm holding in my right hand.
P03-20240217-210958-292 | 931.90s | With my left hand, lift the red box in the corner of the kitchen top so that I can clean the surface underneath.
P03-20240217-210958-293 | 935.34s | With my left hand, put down the red box back in the corner of the kitchen top.
P03-20240217-210958-294 | 936.68s | With my left hand, lift the small cup containing garlic cloves from the kitchen top so that I can clean the surface underneath.
P03-20240217-210958-295 | 937.72s | With my left hand, put down the small cup containing garlic cloves on the kitchen top next to the hob.
P03-20240217-210958-296 | 939.12s | Continue cleaning the other side of the kitchen top to the left of the hob by wiping it with the orange cloth I'm holding in my right hand.
P03-20240217-210958-297 | 942.49s | Clean now the edge of the sink by wiping it with the orange cloth I'm holding in my right hand.
P03-20240217-210958-298 | 953.06s | With my left hand, pick up the food residue from the edge of the sink.
P03-20240217-210958-299 | 953.65s | Throw the food residue into the sink with my left hand.
P03-20240217-210958-300 | 955.32s | With my right hand, turn on the tap.
P03-20240217-210958-301 | 956.15s | Rinse the orange cloth under the running tap water, squeezing the cloth as I rinse it to remove water from the cloth and wash the cloth.
P03-20240217-210958-302 | 962.35s | With my left hand, turn off the tap.
P03-20240217-210958-303 | 963.14s | Squeeze the orange cloth above the sink to remove water from the cloth.
P03-20240217-210958-304 | 964.91s | Shake my hands and the orange cloth which I'm holding in my right hand above the sink to remove water both from my hands and the cloth.
P03-20240217-210958-305 | 967.19s | Clean the hob, wiping the cleaner product I sprayed on top earlier, with the orange cloth I'm holding in my right hand.
P03-20240217-210958-306 | 974.29s | Fold the orange cloth so that I can continue cleaning the hob using a cleaner side of the cloth.
P03-20240217-210958-307 | 975.66s | Continue cleaning the hob, wiping it with the orange cloth I'm holding with my right hand.
P03-20240217-210958-308 | 981.43s | Clean the tiles above the hob, wiping the tiles with the orange cloth I'm holding in my right hand. Scrubbing the tiles in some places to remove oil and other food residue.
P03-20240217-210958-309 | 989.04s | Clean now the kitchen top around the hob, wiping it with the orange cloth I'm holding in my right hand.
P03-20240217-210958-310 | 995.63s | Wipe the hob briefly with the orange cloth I'm holding in my right hand.
P03-20240217-210958-311 | 998.00s | Continue wiping the kitchen top to the left of the hob, moving towards the sink, using the orange cloth that I'm holding in my right hand.
P03-20240217-210958-312 | 1001.60s | Wipe the kitchen top around the sink using the cloth that I'm holding in my right hand.
P03-20240217-210958-313 | 1002.74s | With my left hand, pick up the soap tray from the kitchen top next to the sink so that I can clean the surface underneath.
P03-20240217-210958-314 | 1003.95s | With my left hand, put down the soap tray back on the kitchen top next to the sink.
P03-20240217-210958-315 | 1005.10s | Squeeze the orange cloth above the sink to remove the excess water from the cloth.
P03-20240217-210958-316 | 1009.98s | Clean the kitchen top between the top edge of the sink and the tiles by wiping the surface with the orange cloth that I'm holding in my right hand. As I wipe the kitchen top, I also wipe the tiles.
P03-20240217-210958-317 | 1011.70s | Wipe the sink to absorb water from the sink surface using the orange cloth I'm holding in my right hand.
P03-20240217-210958-318 | 1019.32s | Squeeze the orange cloth using both hands above the sink to remove excess water from the cloth.
P03-20240217-210958-319 | 1020.62s | With my left hand, turn on the tap while holding the orange cloth underneath the tap with my right hand.
P03-20240217-210958-320 | 1022.23s | Rinse the orange cloth using the running tap water, squeezing the cloth as I rinse it to remove excess water from the cloth and wash the cloth.
P03-20240217-210958-321 | 1027.04s | With my left hand, turn off the tap.
P03-20240217-210958-322 | 1027.75s | Shake my hands above the sink to remove water from my hands and from the cloth which I'm holding inside my right hand.
P03-20240217-210958-323 | 1031.78s | Wipe the hob one more time using the cloth I'm holding in my right hand. I do this to ensure that the hob is well cleaned and to rinse off the cleaner from the hob and to avoid any streaks.
P03-20240217-210958-324 | 1037.21s | Wipe now the kitchen top around the hob using the orange cloth I'm holding in my right hand.
P03-20240217-210958-325 | 1039.31s | Wipe the kitchen top near the sink and the part of the sink underneath the drying rack using the orange cloth I'm holding in my right hand.
P03-20240217-210958-326 | 1044.66s | Wipe the kitchen top above the dishwasher on the other side of the kitchen using the orange cloth I'm holding in my right hand.
P03-20240217-210958-327 | 1048.28s | Wipe the top part of the sink. Using the orange cloth I'm holding in my right hand.
P03-20240217-210958-328 | 1050.04s | Drop the orange cloth on the kitchen top next to the sink.
P03-20240217-210958-329 | 1052.95s | Dry my hands by rubbing them against the cloth hanging from the cupboard under the sink.
P03-20240217-210958-330 | 1055.62s | Hang the cloth back on the cupboard under the sink.
P03-20240217-210958-331 | 1057.00s | Pick up two glasses from the table, holding one glass in each hand.
P03-20240217-210958-332 | 1061.12s | Put the two glasses on the top of the table, putting the two glasses down at the same time with both hands. I move the glasses so that they are no longer on top of the three towels which I'm about to take from the table.
P03-20240217-210958-333 | 1061.79s | Fold the tea towel on the right hand side of the table.
P03-20240217-210958-334 | 1063.82s | With my right hand, push the chair on the right hand side of the table, sliding it underneath the table.
P03-20240217-210958-335 | 1064.71s | Continue folding the tea towel on the right hand side of the table.
P03-20240217-210958-336 | 1066.09s | Pick up the folded tea towel from the table.
P03-20240217-210958-337 | 1066.70s | Unfold the tea towel and shake it above the sink to drop breadcrumbs and other food residue into the sink.
P03-20240217-210958-338 | 1072.48s | Fold the tea towel in mid-air using both hands.
P03-20240217-210958-339 | 1082.45s | With my right hand, pull the bottom cupboard to open the cupboard.
P03-20240217-210958-340 | 1083.40s | With my right hand, pick up the cloth bag from the top shelf of the cupboard. This bag is at the moment on top of all the other tea towels in the top shelf. So I pick it up to put the tea towel in my left hand on top of the other tea towels.
P03-20240217-210958-341 | 1087.29s | With my left hand, put the tea towel on top of the other tea towels on the bottom shelf of the bottom cupboard.
P03-20240217-210958-342 | 1089.43s | Fold the cloth bag on itself so that it takes less space in the cupboard.
P03-20240217-210958-343 | 1092.50s | With my right hand, push a stack of two glass ramekins from left to right along the top shelf of the bottom cupboard to make room for the folded cloth bag which I'm holding in my left hand.
P03-20240217-210958-344 | 1094.91s | With my left hand, put the folded cloth bag on the top shelf of the bottom cupboard on the left hand side.
P03-20240217-210958-345 | 1096.33s | Push the scale on the bottom shelf of the cupboard to make sure that the cupboard can close later.
P03-20240217-210958-346 | 1099.50s | With my left hand, push the chair sliding it underneath the table.
P03-20240217-210958-347 | 1100.75s | Fold the remaining tea towel on the table using both hands.
P03-20240217-210958-348 | 1102.60s | Pick up the folded tea towel from the table using both hands.
P03-20240217-210958-349 | 1103.98s | With my right hand, push the bottom cupboard as I walk past it to close the cupboard.
P03-20240217-210958-350 | 1105.70s | Unfold and shake the tea towel above the sink to drop breadcrumbs and other food residue into the sink.
P03-20240217-210958-351 | 1111.77s | Fold the tea towel midair using both hands.
P03-20240217-210958-352 | 1117.97s | With my right hand, pull the bottom cupboard to open it again.
P03-20240217-210958-353 | 1119.11s | With my left hand, put the second folded tea towel on the top shelf of the bottom cupboard on top of the other tea towels.
P03-20240217-210958-354 | 1120.22s | Close the bottom cupboard.
P03-20240217-210958-355 | 1121.77s | With my left hand, pull the washing machine door to open it.
P03-20240217-210958-356 | 1123.67s | With my left hand, pick up the orange cloth from the kitchen top next to the sink.
P03-20240217-210958-357 | 1125.17s | Clean the cupboard by wiping it with the orange cloth I'm holding in my right hand.
P03-20240217-210958-358 | 1126.57s | Fold the orange cloth so that I can continue cleaning the cupboard with the clean side of the cloth.
P03-20240217-210958-359 | 1127.42s | Continue cleaning the cupboard, wiping it with the orange cloth I'm holding in my right hand.
P03-20240217-210958-360 | 1131.29s | Clean the top part of the washing machine door by wiping it with the orange cloth that I'm holding in my right hand. Semolina flour probably got there earlier when I prepared pizza, stretching the pizza dough.
P03-20240217-210958-361 | 1137.31s | With my left hand, turn on the tap while holding the orange cloth in the same hand.
P03-20240217-210958-362 | 1137.90s | Wash the sink using running tap water, wiping the orange cloth along the surface of the sink to move the water around and collect the breadcrumbs and the other food residue that fell from the tea towels earlier when I unfolded and shook the tea towels above the sink.
P03-20240217-210958-363 | 1146.00s | Rinse the orange cloth under running tap water, squeezing the cloth as I rinse it, to remove excess water from the cloth and wash the cloth.
P03-20240217-210958-364 | 1151.13s | With my left hand, turn off the tap.
P03-20240217-210958-365 | 1151.98s | Squeeze the orange cloth above the sink to remove water from the cloth.
P03-20240217-210958-366 | 1155.10s | Put the orange cloth on the kitchen top next to the sink.
P03-20240217-210958-367 | 1155.87s | With my left hand, pick up the white cloth from the top of the microwave oven.
P03-20240217-210958-368 | 1157.05s | With my left hand, pick up the orange cloth from the kitchen top next to the sink.
P03-20240217-210958-369 | 1157.92s | Clean the top of the microwave oven where the wet cloth was, wiping it with the orange cloth I'm holding in my left hand.
P03-20240217-210958-371 | 1159.53s | With my right hand, turn on the tap.
P03-20240217-210958-370 | 1159.57s | Put down the orange cloth on the kitchen top next to the sink with my left hand.
P03-20240217-210958-372 | 1161.10s | Wash the white cloth under the running tap water, folding it and scrubbing it using both hands. I used the white cloth earlier to collect the burned semolina flour and other food residue from the pizza oven. So the white cloth is full of black dust at the moment.
P03-20240217-210958-373 | 1179.10s | Squeeze the white cloth while keeping the tap on to remove the excess water from the cloth.
P03-20240217-210958-374 | 1182.11s | Wipe the sink using the white cloth to wash off the black dust that has drained off the cloth.
P03-20240217-210958-375 | 1183.50s | Rinse the white cloth under running tap water, squeezing it multiple times to remove more dust from the cloth.
P03-20240217-210958-376 | 1193.58s | With my left hand, turn off the tap.
P03-20240217-210958-377 | 1194.85s | Ring the cloth above the sink using both hands to squeeze water out of the cloth, twisting the cloth multiple times to remove as much water as possible.
P03-20240217-210958-378 | 1210.25s | With my right hand, pick up the orange cloth from the kitchen top next to the sink.
P03-20240217-210958-379 | 1211.28s | Hang the orange cloth on the tap above the sink with my right hand.
P03-20240217-210958-380 | 1212.58s | Gently shake the white cloth above the sink to remove water droplets from the cloth.
P03-20240217-210958-381 | 1215.25s | With my left hand, pull the washing machine door which is at the moment partially open so that the washing machine is fully open and the drum inside dries properly.
P03-20240217-210958-382 | 1220.65s | Hang the white and now wet cloth on the radiator, tucking the cloth between the radiator and the wall so that it doesn't fall, then pulling the cloth to stretch it so that it dries properly.
P03-20240217-210958-383 | 1228.79s | With my left hand, pick up the cloth hanging from the cupboard under the sink.
P03-20240217-210958-384 | 1229.57s | Dry my hands, rubbing them against the cloth.
P03-20240217-210958-385 | 1235.94s | Hang the cloth back onto the cupboard under the sink.
